퀴즈. 다낭의 전통 음식 중 하나인 '미꽝'은 주로 닭고기와 쌀국수로 만든다. ,해설. 미꽝은 돼지고기 새우 닭고기 등 다양한 재료로 만들 수 있지만 주로 돼지고기와 새우가 사용됩니다. 국물은 조금만 사용해 재료의 맛을 살리는 것이 특징입니다.
퀴즈. 다낭의 '반미'는 쌀로 만든 국수 요리다.,해설. 반미는 쌀로 만든 국수가 아닌 프랑스 바게트 빵에 다양한 재료를 넣어 만든 샌드위치입니다.
퀴즈. 다낭에서는 '쌀국수(퍼)'를 항상 차가운 국물로 제공한다.,해설. 다낭의 쌀국수(퍼)는 보통 따뜻한 국물로 제공되며 차가운 국물로 제공하지 않습니다.
퀴즈. 다낭의 '반쎄오'는 쌀가루와 코코넛 밀크로 만든 달콤한 디저트다.,해설. 반쎄오는 달콤한 디저트가 아니라 쌀가루와 강황으로 만든 바삭한 팬케이크로 새우 고기 숙주 등을 넣어 먹는 요리입니다.
퀴즈. 다낭의 대표적인 음식 '까오라우'는 면을 튀겨서 바삭하게 먹는다.,해설. 까오라우는 튀긴 면이 아닌 삶아진 두꺼운 쌀국수입니다. 돼지고기 허브 숙주와 함께 즐기는 다낭과 호이안 지역의 전통 음식입니다.
퀴즈. 다낭에서는 '분짜'를 땅콩 소스에 찍어 먹는다.,해설. 분짜는 땅콩 소스가 아닌 새콤달콤한 생선 소스(느억맘)와 함께 제공됩니다. 숯불에 구운 돼지고기와 쌀국수를 함께 먹는 것이 특징입니다.
퀴즈. 다낭의 '짜까'는 쌀종이에 싸서 먹는 요리가 아니다.,해설. 짜까는 생선 요리로 쌀종이에 싸 먹는 월남쌈과는 다릅니다. 허브와 쌀국수와 함께 먹는 전통적인 생선 요리입니다.
퀴즈. 다낭의 '넴루이'는 달콤한 디저트로 유명하다.,해설. 넴루이는 디저트가 아닌 고기와 허브를 쌀종이에 싸서 만든 베트남식 소시지입니다. 주로 새콤달콤한 소스와 함께 먹습니다.
퀴즈. 다낭의 길거리 음식인 '반꾸온'은 망고와 코코넛으로 만든 디저트다.,해설. 반꾸온은 망고와 코코넛이 들어간 디저트가 아니라 얇은 쌀피에 고기와 버섯 등을 넣어 만든 음식입니다. 보통 어묵 소스와 함께 먹습니다.
퀴즈. 다낭에서는 '카페 쓰어다'를 뜨겁게 마시는 것이 일반적이다.,해설. 카페 쓰어다는 차가운 연유 커피로 주로 얼음을 넣어 시원하게 마시는 것이 일반적입니다.
